"subscription_rk","возраст","пол","кол-во детей","флаг отказа от коммуникаций","доход","возраст в банке","гео","дата подключения","дата отключения","активных дней","выгода","кол-во опций","активная дебетовая карта","активная кредитка","НС","активный мобаил","активный брокерский счет","вклад","флаг оплаты подписки","кол-во партнерских подписок","оборот","кол-во транзакций","транзакций кино","транзакций развлечения","транзакций фастфуд","транзакций музыка","транзакций рестораны","транзакций в оффере партнеров"
"42280924","26","F","0","0","37000","475","Санкт-Петербург","2022-05-28","2022-06-28","7","132.21","3","1","0","1","0","1","0","1","0","72326.36","79","0","0","12","0","0","10"
"287472700","19","M","0","0","20000","303","Екатеринбург","2022-10-06","2022-11-09","33","169.52","3","1","0","0","0","1","0","0","0","27587.25","77","0","0","23","0","1","1"
"522396806","29","F","0","0","70000","1101","МО","2022-06-02","2022-07-03","31","276.43","5","1","0","0","0","0","0","0","0","28098.43","41","1","0","7","0","3","1"
"453799866","39","M","0","0","97000","998","Москва","2022-09-16","2022-10-16","27","984.92","7","1","0","1","0","1","0","1","0","20264.88","7","0","0","0","0","0","0"
"584352325","32","M","0","0","","229","Саратов","2022-01-09","","454","3191.45","7","1","0","1","0","0","0","1","0","196583.61","177","0","8","12","0","10","3"
"106405199","33","F","0","0","50000","1168","Астрахань","2022-12-05","","124","45.16","4","1","0","1","0","0","0","1","0","65777.48","37","0","0","1","0","0","1"
"664643101","25","F","0","0","55000","836","Санкт-Петербург","2022-08-24","2023-03-19","207","83.99","2","1","0","0","0","0","0","1","0","94933.57","230","0","0","71","0","3","0"
"50289061","21","F","0","0","12000","622","Чебоксары","2022-10-29","2022-11-29","31","15.06","3","1","0","1","0","1","0","0","0","18813.18","76","0","0","8","0","1","4"
"980384633","39","M","0","0","85000","647","Москва","2022-10-05","","185","290.2","4","1","1","0","0","0","0","1","0","12408.91","27","0","0","5","0","0","0"
"949648679","38","F","0","0","25000","794","Самара","2022-03-27","2022-05-28","52","162.52","7","1","0","1","0","1","0","1","1","25931.53","34","0","1","3","0","1","1"
"424241812","36","M","0","0","260000","3109","МО","2022-04-19","2022-08-15","117","442.18","6","1","0","0","0","1","0","1","1","55474.37","29","0","0","4","0","1","1"
